Value,Occurrences,Indices
154,1,[4]
155,1,[0]
157,1,[12]
160,1,[22]
161,1,[16]
168,1,[23]
179,1,[19]
181,1,[17]
182,1,[15]
184,2,"[9, 32]"
192,1,[6]
199,1,[29]
201,1,[31]
202,1,[21]
205,1,[24]
206,1,[25]
208,1,[30]
213,1,[3]
221,1,[13]
224,2,"[7, 8]"
232,1,[11]
243,1,[18]
247,3,"[5, 26, 33]"
248,2,"[10, 34]"
252,4,"[1, 14, 20, 27]"
254,1,[28]
255,1,[2]
