Value,Occurrences,Indices
175,6,"[676, 831, 1191, 2424, 2633, 2881]"
176,7,"[163, 226, 880, 1086, 1791, 2033, 2079]"
177,9,"[33, 592, 594, 659, 841, 1329, 1752, 2101, 2426]"
178,8,"[106, 277, 353, 443, 1274, 1636, 1641, 2030]"
179,12,"[375, 554, 603, 643, 1152, 1190, 1196, 1709, 1825, 2609, 2662, 2813]"
180,9,"[289, 344, 378, 542, 585, 1399, 2173, 2195, 2454]"
181,12,"[37, 38, 331, 357, 1013, 1112, 1224, 1739, 2038, 2223, 2272, 2460]"
182,16,"[68, 105, 328, 640, 732, 1085, 1130, 1153, 1319, 1482, 1631, 1676, 2140, 2317, 2652, 2770]"
183,12,"[11, 384, 985, 1144, 1168, 1642, 2083, 2123, 2125, 2132, 2563, 2710]"
184,16,"[207, 361, 579, 849, 1056, 1457, 1512, 1624, 1632, 1970, 1982, 2301, 2444, 2641, 2690, 2875]"
185,14,"[114, 144, 415, 776, 845, 869, 879, 941, 1616, 1794, 2020, 2218, 2570, 2631]"
186,8,"[14, 132, 315, 316, 354, 877, 1369, 2806]"
187,14,"[108, 239, 247, 355, 430, 482, 538, 1053, 1063, 1644, 1747, 2378, 2621, 2719]"
188,11,"[25, 86, 629, 791, 815, 1803, 1981, 2084, 2269, 2689, 2844]"
189,9,"[229, 987, 1282, 1478, 2149, 2273, 2669, 2696, 2836]"
190,14,"[172, 285, 466, 475, 494, 506, 771, 847, 1015, 1035, 1385, 1535, 1608, 1988]"
191,17,"[3, 121, 203, 297, 330, 380, 703, 926, 1125, 1436, 1633, 1634, 1645, 2155, 2229, 2409, 2730]"
192,16,"[84, 371, 922, 1155, 1743, 1787, 1837, 1962, 2137, 2247, 2350, 2461, 2467, 2534, 2723, 2773]"
193,15,"[88, 89, 242, 501, 1350, 1467, 1529, 1537, 1821, 1920, 2224, 2263, 2362, 2636, 2825]"
194,12,"[12, 21, 493, 577, 599, 616, 717, 1124, 1483, 1768, 2391, 2777]"
195,14,"[17, 199, 212, 221, 945, 1026, 1081, 1098, 1370, 2393, 2545, 2552, 2578, 2826]"
196,17,"[8, 47, 78, 662, 714, 770, 899, 1034, 1096, 1324, 2044, 2435, 2480, 2549, 2568, 2823, 2876]"
197,19,"[164, 182, 321, 368, 540, 543, 694, 927, 1004, 1335, 1755, 1861, 1935, 1950, 2255, 2276, 2523, 2683, 2789]"
198,8,"[97, 197, 528, 749, 1556, 1647, 2158, 2348]"
199,15,"[55, 660, 1278, 1281, 1596, 1599, 1781, 1895, 2113, 2560, 2702, 2706, 2740, 2769, 2792]"
200,10,"[112, 245, 526, 710, 1023, 1338, 1779, 1892, 1961, 2478]"
201,18,"[98, 220, 431, 704, 778, 1070, 1292, 1364, 1449, 1551, 1706, 1784, 1826, 1938, 2151, 2354, 2500, 2680]"
202,16,"[67, 274, 286, 303, 495, 521, 792, 932, 1315, 1358, 1361, 1552, 1667, 1910, 2376, 2681]"
203,20,"[240, 276, 446, 533, 556, 578, 1092, 1445, 1458, 1688, 1711, 1873, 2054, 2384, 2387, 2493, 2565, 2597, 2659, 2781]"
204,21,"[161, 191, 198, 584, 630, 772, 806, 1218, 1313, 1470, 1597, 1931, 2359, 2429, 2449, 2462, 2651, 2742, 2753, 2873, 2884]"
205,10,"[342, 617, 1203, 1257, 1405, 1741, 1926, 2402, 2737, 2772]"
206,18,"[188, 406, 510, 1097, 1480, 1572, 1972, 2018, 2242, 2261, 2347, 2502, 2546, 2594, 2625, 2717, 2761, 2819]"
207,12,"[400, 647, 712, 828, 1246, 1309, 1595, 1936, 1999, 2306, 2796, 2817]"
208,20,"[13, 58, 100, 168, 455, 751, 854, 1014, 1016, 1019, 1165, 1341, 1411, 1621, 1668, 2210, 2332, 2346, 2490, 2682]"
209,16,"[72, 130, 426, 457, 752, 898, 1046, 1059, 1472, 1745, 1800, 1832, 2656, 2771, 2785, 2870]"
210,15,"[51, 234, 260, 564, 865, 897, 1284, 1318, 1363, 1384, 2037, 2577, 2679, 2731, 2859]"
