Value,Occurrences,Indices
210,35,"[13, 70, 79, 81, 93, 135, 336, 338, 365, 458, 561, 668, 700, 740, 799, 875, 1079, 1249, 1285, 1323, 1375, 1406, 1497, 1663, 1675, 1676, 2064, 2309, 2370, 2470, 2491, 2505, 2527, 2547, 2615]"
211,42,"[114, 163, 169, 170, 256, 269, 308, 342, 348, 370, 436, 682, 695, 711, 1049, 1060, 1061, 1110, 1125, 1191, 1197, 1252, 1362, 1590, 1687, 1759, 1830, 1846, 1851, 1870, 1938, 1967, 1990, 2008, 2090, 2138, 2317, 2473, 2567, 2576, 2667, 2675]"
212,98,"[11, 49, 59, 77, 88, 94, 156, 238, 249, 267, 314, 340, 353, 407, 433, 486, 510, 540, 550, 581, 674, 676, 819, 845, 942, 956, 962, 965, 966, 1025, 1104, 1186, 1213, 1254, 1256, 1258, 1274, 1339, 1341, 1357, 1397, 1405, 1435, 1475, 1519, 1521, 1546, 1555, 1647, 1680, 1740, 1743, 1761, 1774, 1799, 1835, 1852, 1876, 1925, 1932, 1945, 1962, 1966, 1968, 2043, 2050, 2161, 2187, 2188, 2214, 2228, 2238, 2244, 2264, 2273, 2275, 2278, 2310, 2313, 2316, 2320, 2334, 2338, 2386, 2395, 2419, 2427, 2432, 2443, 2462, 2482, 2490, 2502, 2516, 2538, 2543, 2559, 2594]"
213,39,"[61, 85, 106, 145, 203, 315, 400, 469, 505, 650, 660, 896, 963, 977, 1112, 1176, 1428, 1572, 1579, 1584, 1638, 1714, 1731, 1752, 1796, 1804, 1898, 1909, 2000, 2034, 2157, 2302, 2379, 2410, 2495, 2617, 2649, 2656, 2664]"
214,39,"[20, 104, 178, 200, 231, 531, 560, 654, 672, 693, 792, 881, 1012, 1383, 1414, 1511, 1569, 1769, 1816, 1865, 1886, 1903, 1977, 1984, 1994, 2052, 2057, 2280, 2377, 2414, 2440, 2481, 2494, 2532, 2557, 2562, 2578, 2635, 2671]"
215,28,"[63, 78, 219, 223, 229, 608, 635, 645, 817, 972, 1043, 1083, 1230, 1257, 1297, 1461, 1749, 1839, 1887, 2004, 2229, 2241, 2279, 2318, 2497, 2551, 2639, 2668]"
216,29,"[44, 115, 139, 201, 279, 425, 583, 636, 713, 719, 964, 1084, 1273, 1289, 1320, 1349, 1542, 1629, 1655, 1673, 1802, 1896, 1985, 2261, 2429, 2506, 2524, 2577, 2688]"
217,28,"[65, 192, 240, 262, 471, 488, 568, 595, 656, 663, 737, 999, 1119, 1530, 1553, 1605, 1758, 1777, 1850, 2137, 2140, 2193, 2315, 2339, 2464, 2514, 2520, 2536]"
218,28,"[41, 198, 204, 206, 511, 541, 601, 1000, 1046, 1133, 1193, 1201, 1418, 1429, 1447, 1507, 1632, 1712, 1766, 1808, 1860, 1923, 2049, 2179, 2564, 2610, 2643, 2657]"
219,24,"[80, 147, 185, 272, 402, 736, 1026, 1343, 1450, 1577, 1750, 1912, 2067, 2083, 2085, 2143, 2296, 2463, 2487, 2488, 2504, 2586, 2669, 2676]"
220,32,"[148, 218, 298, 351, 391, 529, 805, 923, 944, 1196, 1242, 1244, 1394, 1854, 1949, 2010, 2100, 2151, 2181, 2256, 2277, 2288, 2308, 2401, 2465, 2477, 2522, 2544, 2618, 2660, 2670, 2691]"
