Value,Occurrences,Indices
251.0,17,"[1, 7, 14, 19, 23, 24, 28, 32, 33, 36, 37, 39, 41, 42, 44, 45, 46]"
252.0,7,"[5, 11, 15, 16, 25, 31, 43]"
253.0,15,"[0, 2, 3, 6, 8, 9, 12, 17, 20, 21, 26, 27, 30, 35, 38]"
254.0,8,"[4, 10, 13, 18, 22, 29, 34, 40]"
