Value,Occurrences,Indices
221,9,"[1, 12, 26, 32, 33, 35, 37, 39, 40]"
222,10,"[6, 9, 16, 21, 23, 25, 28, 29, 30, 38]"
223,9,"[4, 8, 13, 17, 18, 20, 22, 34, 36]"
224,2,"[7, 27]"
225,1,[0]
226,1,[11]
228,1,[3]
246,1,[31]
247,1,[15]
249,1,[24]
250,1,[14]
251,2,"[5, 19]"
253,2,"[2, 10]"
