Value,Occurrences,Indices
200,35,"[54, 73, 198, 334, 455, 610, 868, 871, 1049, 1106, 1128, 1138, 1186, 1191, 1198, 1259, 1268, 1330, 1388, 1397, 1424, 1448, 1526, 1571, 1580, 1622, 2013, 2036, 2080, 2315, 2333, 2336, 2366, 2506, 2534]"
201,40,"[93, 143, 146, 388, 416, 429, 490, 595, 597, 602, 611, 618, 691, 740, 793, 1019, 1244, 1417, 1434, 1476, 1502, 1534, 1716, 1724, 1782, 1915, 1916, 1944, 1963, 2010, 2042, 2099, 2217, 2307, 2308, 2365, 2389, 2703, 2792, 2810]"
202,30,"[92, 250, 344, 347, 682, 713, 1085, 1096, 1099, 1275, 1300, 1338, 1362, 1393, 1423, 1564, 1801, 1890, 2150, 2163, 2434, 2458, 2490, 2545, 2571, 2779, 2838, 2888, 2891, 2911]"
203,24,"[37, 232, 523, 690, 854, 856, 1009, 1209, 1248, 1316, 1355, 1366, 1505, 1539, 1926, 2015, 2077, 2142, 2403, 2445, 2529, 2572, 2808, 2818]"
204,37,"[85, 196, 238, 434, 534, 578, 674, 701, 722, 771, 877, 997, 1148, 1154, 1181, 1408, 1531, 1603, 1722, 1763, 1784, 1875, 2011, 2162, 2231, 2285, 2299, 2343, 2542, 2622, 2729, 2802, 2819, 2839, 2926, 2935, 2937]"
205,22,"[353, 583, 800, 851, 853, 902, 951, 984, 1070, 1143, 1443, 1530, 1591, 1771, 1889, 1898, 1918, 1966, 2151, 2172, 2302, 2968]"
206,24,"[14, 97, 296, 510, 921, 1203, 1254, 1570, 1583, 1698, 1768, 1828, 2008, 2097, 2132, 2177, 2256, 2287, 2464, 2679, 2693, 2890, 2952, 2956]"
207,31,"[352, 359, 377, 617, 1046, 1047, 1067, 1084, 1111, 1124, 1163, 1363, 1420, 1557, 1578, 1623, 1677, 1955, 2085, 2089, 2180, 2278, 2310, 2335, 2361, 2574, 2614, 2677, 2894, 2909, 3014]"
208,21,"[160, 365, 475, 803, 914, 1194, 1319, 1435, 1444, 1460, 1599, 1696, 1868, 2209, 2320, 2363, 2501, 2689, 2705, 2714, 2925]"
209,29,"[230, 330, 426, 458, 514, 622, 634, 865, 872, 912, 964, 973, 1217, 1220, 1787, 1802, 1847, 1860, 1878, 1882, 1961, 2095, 2101, 2279, 2488, 2541, 2620, 2874, 2974]"
210,27,"[266, 366, 509, 680, 703, 822, 829, 911, 1048, 1092, 1404, 1413, 1529, 1611, 1658, 1729, 2019, 2138, 2218, 2224, 2235, 2280, 2404, 2416, 2492, 2568, 2848]"
211,26,"[34, 82, 161, 204, 395, 422, 630, 684, 718, 724, 751, 784, 939, 999, 1112, 1114, 1205, 1264, 1452, 1630, 1635, 1761, 1855, 2229, 2349, 2762]"
212,20,"[78, 528, 579, 786, 1013, 1043, 1218, 1394, 1582, 2026, 2031, 2066, 2153, 2262, 2266, 2579, 2650, 2668, 2723, 2759]"
213,11,"[407, 586, 777, 1222, 1274, 1740, 2087, 2130, 2301, 2398, 2656]"
214,11,"[35, 167, 621, 763, 1332, 1375, 1521, 1589, 1839, 2234, 2832]"
215,9,"[162, 566, 1195, 1370, 2045, 2094, 2986, 3006, 3012]"
216,12,"[181, 662, 741, 1255, 1392, 1426, 1555, 1951, 2251, 2525, 2813, 2836]"
217,2,"[565, 2607]"
218,3,"[1947, 2391, 2862]"
