Value,Occurrences,Indices
135,21,"[41, 102, 103, 150, 156, 294, 310, 386, 465, 508, 552, 565, 615, 628, 656, 732, 843, 850, 1106, 1139, 1293]"
136,15,"[107, 265, 337, 469, 518, 553, 643, 679, 749, 873, 969, 1000, 1021, 1128, 1235]"
137,23,"[101, 226, 269, 498, 522, 523, 578, 675, 708, 782, 829, 840, 848, 930, 941, 1010, 1026, 1037, 1051, 1151, 1198, 1270, 1285]"
138,27,"[8, 112, 128, 139, 144, 145, 266, 290, 379, 519, 540, 558, 590, 598, 601, 644, 800, 839, 882, 942, 947, 959, 1130, 1138, 1176, 1258, 1271]"
139,24,"[10, 123, 161, 166, 204, 252, 268, 280, 358, 365, 381, 396, 403, 435, 700, 815, 877, 889, 913, 991, 1023, 1055, 1158, 1170]"
140,29,"[3, 5, 9, 84, 264, 279, 287, 307, 331, 351, 390, 507, 510, 561, 591, 613, 670, 684, 696, 763, 851, 896, 908, 929, 968, 983, 1125, 1184, 1265]"
141,27,"[18, 46, 120, 130, 155, 186, 187, 244, 306, 367, 443, 555, 589, 621, 666, 717, 742, 865, 920, 981, 982, 1033, 1098, 1153, 1169, 1217, 1281]"
142,27,"[77, 113, 283, 292, 334, 336, 339, 389, 397, 429, 524, 588, 606, 619, 686, 774, 799, 838, 875, 885, 904, 943, 960, 1054, 1172, 1223, 1279]"
143,22,"[20, 69, 122, 170, 305, 360, 426, 432, 483, 503, 737, 758, 765, 863, 892, 1022, 1024, 1220, 1231, 1233, 1251, 1264]"
144,16,"[143, 282, 439, 479, 635, 662, 688, 713, 804, 857, 917, 988, 1006, 1065, 1218, 1257]"
145,16,"[335, 341, 378, 526, 627, 709, 714, 784, 797, 808, 826, 832, 1073, 1096, 1112, 1179]"
146,13,"[24, 83, 98, 256, 308, 527, 554, 603, 620, 806, 1194, 1200, 1205]"
147,6,"[29, 406, 1035, 1070, 1230, 1256]"
148,15,"[22, 45, 124, 127, 338, 452, 466, 546, 614, 958, 1008, 1042, 1077, 1115, 1221]"
149,9,"[173, 347, 449, 538, 545, 747, 1087, 1150, 1242]"
150,16,"[11, 180, 382, 548, 568, 616, 654, 803, 878, 887, 895, 972, 980, 986, 1163, 1266]"
151,6,"[273, 384, 559, 792, 962, 1056]"
152,8,"[104, 291, 450, 665, 698, 879, 944, 1121]"
153,11,"[42, 478, 690, 729, 743, 807, 814, 825, 956, 1081, 1234]"
154,8,"[433, 506, 611, 739, 955, 957, 1166, 1292]"
155,4,"[179, 639, 780, 1028]"
156,8,"[50, 109, 119, 125, 348, 574, 697, 722]"
157,6,"[258, 322, 405, 694, 1089, 1135]"
158,3,"[16, 363, 703]"
159,2,"[383, 669]"
160,5,"[61, 138, 168, 207, 610]"
161,7,"[6, 208, 231, 525, 1003, 1011, 1260]"
162,3,"[48, 165, 459]"
163,3,"[751, 788, 1102]"
164,4,"[446, 582, 584, 1229]"
165,2,"[76, 870]"
168,2,"[110, 970]"
169,1,[1048]
170,3,"[0, 221, 1063]"
171,2,"[178, 556]"
172,1,[596]
175,1,[573]
176,1,[1007]
185,1,[39]
186,1,[111]
