Value,Occurrences,Indices
135,19,"[123, 206, 242, 543, 702, 771, 787, 854, 866, 877, 894, 994, 1019, 1099, 1164, 1204, 1262, 1277, 1321]"
136,15,"[185, 252, 533, 564, 699, 739, 826, 834, 893, 928, 1018, 1127, 1144, 1260, 1316]"
137,19,"[76, 188, 215, 348, 368, 474, 497, 540, 546, 590, 628, 780, 831, 832, 924, 968, 1003, 1284, 1325]"
138,18,"[32, 68, 101, 161, 168, 211, 328, 344, 374, 423, 575, 755, 785, 804, 855, 861, 998, 1041]"
139,19,"[228, 243, 350, 382, 388, 431, 524, 559, 669, 694, 705, 974, 992, 1006, 1016, 1090, 1104, 1179, 1218]"
140,15,"[14, 99, 104, 218, 321, 371, 378, 429, 454, 469, 646, 768, 958, 1096, 1305]"
141,14,"[65, 154, 227, 333, 446, 447, 507, 547, 602, 716, 892, 901, 1098, 1263]"
142,16,"[44, 51, 192, 195, 391, 399, 445, 521, 538, 658, 729, 753, 761, 827, 1114, 1134]"
143,18,"[41, 138, 157, 190, 212, 312, 349, 370, 609, 641, 679, 701, 850, 856, 929, 1119, 1155, 1181]"
144,9,"[235, 598, 881, 983, 1065, 1106, 1137, 1171, 1240]"
145,10,"[30, 72, 119, 339, 561, 622, 851, 954, 1149, 1315]"
146,11,"[311, 436, 536, 625, 650, 718, 793, 1193, 1203, 1280, 1290]"
147,13,"[153, 308, 363, 558, 605, 788, 858, 942, 987, 1091, 1121, 1126, 1327]"
148,15,"[262, 295, 335, 336, 424, 617, 619, 989, 1012, 1055, 1107, 1113, 1172, 1182, 1195]"
149,11,"[278, 334, 402, 422, 626, 668, 752, 805, 1072, 1301, 1307]"
150,13,"[7, 84, 114, 322, 385, 634, 781, 835, 895, 948, 1165, 1176, 1246]"
151,11,"[0, 33, 132, 209, 269, 298, 342, 573, 664, 950, 1145]"
152,11,"[59, 91, 297, 337, 359, 581, 742, 812, 908, 1036, 1156]"
153,17,"[98, 152, 165, 219, 247, 288, 367, 400, 460, 493, 525, 905, 1044, 1083, 1199, 1221, 1323]"
154,9,"[111, 466, 577, 766, 821, 896, 1102, 1177, 1208]"
155,12,"[83, 224, 238, 329, 406, 568, 587, 754, 1013, 1084, 1108, 1310]"
156,11,"[332, 473, 475, 490, 503, 534, 873, 927, 952, 1151, 1189]"
157,8,"[23, 52, 173, 225, 360, 500, 1230, 1295]"
158,9,"[405, 560, 750, 773, 777, 997, 1100, 1249, 1298]"
159,8,"[6, 265, 390, 494, 643, 652, 731, 1302]"
160,7,"[273, 404, 633, 828, 897, 1166, 1242]"
161,13,"[125, 245, 417, 440, 479, 579, 593, 800, 907, 921, 967, 1122, 1159]"
162,7,"[80, 239, 301, 886, 887, 949, 1266]"
163,8,"[21, 268, 615, 675, 822, 906, 1032, 1035]"
164,6,"[270, 482, 552, 775, 811, 872]"
165,7,"[172, 204, 608, 776, 790, 976, 1304]"
166,3,"[251, 925, 973]"
167,8,"[210, 449, 596, 651, 655, 888, 1173, 1267]"
168,5,"[18, 19, 131, 586, 1043]"
169,7,"[55, 450, 511, 535, 680, 845, 1085]"
170,3,"[616, 1037, 1318]"
171,3,"[214, 343, 704]"
172,4,"[22, 74, 491, 878]"
173,6,"[16, 71, 1123, 1128, 1261, 1294]"
174,3,"[331, 661, 1042]"
175,1,[1224]
176,1,[13]
177,3,"[393, 1073, 1092]"
178,3,"[263, 693, 715]"
179,2,"[674, 1161]"
181,2,"[824, 978]"
182,1,[1192]
184,2,"[253, 318]"
185,1,[144]
186,2,"[982, 1067]"
188,1,[769]
189,1,[70]
190,1,[955]
193,1,[569]
195,1,[178]
196,2,"[103, 1118]"
200,1,[43]
202,2,"[155, 727]"
