Value,Occurrences,Indices
126,20,"[6, 20, 26, 108, 175, 381, 430, 496, 589, 667, 695, 774, 882, 888, 910, 956, 1010, 1158, 1252, 1272]"
127,18,"[229, 269, 319, 376, 450, 483, 522, 560, 561, 577, 834, 854, 905, 920, 958, 1088, 1251, 1281]"
128,24,"[12, 102, 163, 221, 314, 360, 457, 466, 520, 536, 571, 634, 649, 656, 769, 783, 896, 973, 1031, 1039, 1067, 1077, 1102, 1128]"
129,19,"[66, 105, 128, 143, 259, 303, 304, 343, 350, 386, 542, 581, 713, 837, 1043, 1122, 1153, 1171, 1224]"
130,9,"[201, 237, 298, 458, 584, 604, 766, 990, 1037]"
131,20,"[69, 76, 234, 249, 263, 295, 307, 419, 454, 468, 472, 681, 734, 984, 1049, 1098, 1115, 1197, 1270, 1277]"
132,19,"[14, 48, 78, 130, 159, 174, 183, 202, 228, 248, 292, 380, 551, 697, 878, 998, 1110, 1147, 1273]"
133,14,"[22, 49, 68, 432, 435, 643, 716, 725, 805, 935, 982, 987, 1060, 1265]"
134,20,"[40, 52, 62, 87, 204, 230, 236, 243, 462, 516, 616, 690, 796, 828, 860, 952, 1044, 1157, 1187, 1257]"
135,11,"[287, 378, 451, 452, 490, 502, 839, 881, 930, 1038, 1087]"
136,13,"[17, 100, 173, 281, 371, 383, 394, 404, 406, 505, 865, 955, 1264]"
137,18,"[122, 227, 388, 401, 461, 557, 623, 635, 647, 679, 757, 889, 912, 1005, 1074, 1132, 1190, 1213]"
138,11,"[257, 331, 353, 355, 408, 661, 819, 835, 1028, 1083, 1116]"
139,12,"[81, 147, 158, 176, 306, 374, 484, 744, 914, 989, 1006, 1242]"
140,9,"[84, 509, 514, 553, 749, 1008, 1072, 1209, 1259]"
141,7,"[15, 268, 275, 500, 1018, 1223, 1234]"
142,6,"[146, 486, 529, 746, 1068, 1258]"
143,7,"[285, 317, 414, 739, 1019, 1032, 1263]"
144,9,"[90, 164, 379, 410, 423, 687, 776, 1100, 1179]"
145,6,"[47, 218, 265, 741, 944, 979]"
146,7,"[0, 226, 333, 637, 800, 1052, 1091]"
147,9,"[205, 425, 434, 556, 795, 846, 906, 941, 949]"
148,4,"[127, 1129, 1200, 1222]"
149,5,"[3, 126, 377, 424, 1226]"
150,6,"[83, 313, 323, 469, 777, 1275]"
151,4,"[212, 296, 348, 1202]"
152,10,"[389, 391, 552, 636, 991, 1144, 1155, 1167, 1173, 1229]"
153,5,"[94, 206, 587, 617, 1034]"
154,1,[305]
155,6,"[5, 86, 420, 619, 1125, 1231]"
156,4,"[321, 909, 1002, 1163]"
157,1,[82]
159,4,"[56, 361, 621, 654]"
160,2,"[618, 1276]"
161,1,[1146]
162,3,"[2, 302, 1188]"
163,4,"[299, 702, 1003, 1089]"
164,1,[181]
165,1,[842]
166,2,"[339, 385]"
167,2,"[334, 1097]"
172,2,"[247, 1075]"
174,1,[16]
178,1,[737]
179,1,[148]
