Value,Occurrences,Indices
153,32,"[188, 523, 548, 645, 730, 822, 1012, 1074, 1076, 1132, 1133, 1211, 1284, 1385, 1425, 1427, 1495, 1803, 1835, 2000, 2064, 2194, 2312, 2322, 2530, 2542, 2599, 2769, 2795, 2843, 2889, 2928]"
154,29,"[8, 237, 363, 383, 408, 531, 537, 630, 812, 915, 973, 1005, 1445, 1452, 1608, 1625, 1720, 1825, 1899, 2071, 2139, 2235, 2379, 2399, 2498, 2715, 2789, 2823, 2877]"
155,35,"[232, 542, 555, 603, 640, 643, 661, 803, 868, 876, 918, 1128, 1143, 1159, 1216, 1277, 1307, 1342, 1401, 1472, 1632, 1808, 1862, 2042, 2105, 2261, 2313, 2350, 2509, 2527, 2735, 2736, 2809, 2829, 2880]"
156,20,"[27, 285, 430, 521, 597, 1246, 1408, 1473, 1580, 1679, 1784, 1793, 1903, 1973, 1975, 1976, 2033, 2539, 2672, 2743]"
157,21,"[34, 72, 77, 255, 446, 567, 839, 929, 1390, 1474, 1504, 1564, 1747, 1987, 2097, 2395, 2765, 2817, 2819, 2831, 2900]"
158,28,"[69, 88, 101, 164, 168, 236, 339, 498, 583, 646, 758, 784, 831, 906, 1057, 1542, 1611, 1676, 1760, 1821, 1955, 1997, 2048, 2413, 2725, 2782, 2848, 2851]"
159,24,"[265, 280, 461, 520, 586, 841, 1165, 1172, 1177, 1226, 1295, 1354, 1414, 1502, 1573, 1713, 1723, 1788, 1924, 1938, 2067, 2162, 2591, 2728]"
160,33,"[28, 81, 338, 412, 447, 453, 469, 506, 658, 706, 817, 869, 1006, 1221, 1250, 1266, 1387, 1438, 1559, 1565, 1662, 1809, 2007, 2044, 2045, 2058, 2308, 2429, 2435, 2443, 2649, 2866, 2923]"
161,27,"[4, 210, 287, 365, 511, 532, 791, 1153, 1269, 1289, 1415, 1759, 1769, 1854, 2121, 2200, 2208, 2243, 2363, 2476, 2500, 2541, 2568, 2695, 2722, 2813, 2885]"
162,27,"[119, 127, 382, 546, 692, 880, 909, 946, 1059, 1234, 1243, 1258, 1314, 1442, 1491, 1566, 1849, 1894, 1934, 2374, 2473, 2581, 2719, 2815, 2876, 2879, 2887]"
