Value,Occurrences,Indices
189,41,"[3, 17, 85, 203, 355, 362, 363, 402, 417, 501, 587, 664, 674, 688, 1048, 1143, 1202, 1312, 1420, 1465, 1467, 1618, 1635, 1724, 2036, 2039, 2123, 2137, 2179, 2242, 2308, 2451, 2459, 2494, 2626, 2727, 2836, 2877, 2927, 2955, 2972]"
190,48,"[24, 82, 220, 240, 397, 503, 757, 766, 779, 796, 863, 868, 908, 932, 948, 1018, 1054, 1085, 1142, 1265, 1273, 1359, 1488, 1512, 1513, 1539, 1564, 1767, 1877, 1903, 1923, 1930, 1985, 2060, 2221, 2235, 2313, 2337, 2386, 2390, 2415, 2562, 2657, 2685, 2820, 2908, 3021, 3033]"
191,44,"[29, 148, 404, 457, 581, 600, 613, 617, 734, 899, 900, 952, 959, 1019, 1058, 1130, 1180, 1260, 1317, 1342, 1419, 1475, 1529, 1540, 1557, 1640, 1746, 1976, 2023, 2048, 2094, 2185, 2260, 2288, 2401, 2422, 2502, 2704, 2736, 2762, 2910, 2944, 2985, 3038]"
192,38,"[96, 254, 283, 335, 359, 431, 530, 619, 687, 695, 741, 880, 1035, 1277, 1304, 1378, 1386, 1486, 1617, 1639, 1721, 1771, 1784, 1851, 1891, 1913, 2052, 2078, 2138, 2159, 2262, 2402, 2654, 2701, 2841, 2848, 3013, 3031]"
193,46,"[9, 76, 98, 165, 166, 444, 450, 729, 758, 818, 822, 884, 949, 984, 1004, 1164, 1362, 1366, 1399, 1442, 1448, 1510, 1641, 1718, 1773, 1863, 1883, 1935, 1944, 1964, 2047, 2097, 2201, 2398, 2413, 2516, 2545, 2549, 2625, 2756, 2778, 2783, 2818, 2831, 2850, 2976]"
194,27,"[207, 312, 650, 724, 763, 1084, 1156, 1201, 1203, 1262, 1272, 1484, 1503, 1545, 1566, 1693, 1713, 1875, 2050, 2489, 2526, 2710, 2712, 2745, 2802, 2856, 2860]"
195,45,"[13, 112, 134, 163, 223, 507, 627, 894, 895, 896, 958, 961, 1003, 1056, 1106, 1122, 1134, 1217, 1278, 1305, 1314, 1346, 1451, 1454, 1605, 1620, 1731, 1778, 1804, 1813, 1824, 1909, 1948, 1967, 1987, 2040, 2233, 2463, 2581, 2717, 2791, 2827, 2871, 2965, 3058]"
196,52,"[15, 18, 68, 139, 237, 259, 273, 469, 764, 869, 929, 1111, 1115, 1126, 1141, 1193, 1242, 1269, 1343, 1381, 1507, 1520, 1524, 1534, 1596, 1714, 1719, 1728, 1768, 1839, 1869, 1878, 1889, 1890, 1940, 2009, 2062, 2303, 2324, 2353, 2417, 2426, 2446, 2453, 2493, 2577, 2615, 2716, 2810, 2830, 2947, 2960]"
197,46,"[45, 159, 229, 246, 288, 295, 422, 550, 620, 635, 677, 731, 749, 807, 874, 1031, 1057, 1172, 1335, 1490, 1522, 1556, 1688, 1775, 1801, 1852, 2054, 2115, 2186, 2429, 2480, 2499, 2514, 2515, 2531, 2639, 2703, 2714, 2715, 2748, 2772, 2807, 2822, 2826, 2883, 3035]"
198,48,"[90, 118, 119, 147, 238, 411, 489, 541, 568, 795, 798, 816, 853, 885, 964, 1021, 1022, 1069, 1102, 1168, 1284, 1330, 1407, 1455, 1541, 1687, 1735, 1872, 1950, 1963, 2056, 2057, 2125, 2129, 2151, 2273, 2302, 2339, 2375, 2428, 2681, 2752, 2804, 2814, 2862, 2870, 2997, 3036]"
199,46,"[0, 4, 41, 43, 50, 104, 296, 303, 395, 500, 542, 580, 738, 850, 886, 936, 1128, 1151, 1177, 1280, 1452, 1466, 1523, 1598, 1644, 1680, 1698, 1705, 1749, 1755, 1847, 1962, 2071, 2083, 2207, 2213, 2321, 2483, 2488, 2517, 2525, 2575, 2591, 2803, 2907, 2979]"
200,47,"[299, 311, 365, 396, 576, 615, 680, 902, 978, 1233, 1247, 1411, 1471, 1595, 1622, 1730, 1795, 1826, 1836, 1868, 1902, 1949, 2021, 2075, 2128, 2144, 2183, 2258, 2335, 2399, 2403, 2448, 2593, 2617, 2728, 2732, 2754, 2780, 2793, 2801, 2849, 2881, 2895, 2909, 2919, 2962, 3041]"
201,34,"[136, 178, 206, 264, 390, 499, 516, 584, 742, 765, 772, 829, 866, 888, 1186, 1205, 1374, 1567, 1630, 1676, 1798, 2034, 2173, 2246, 2404, 2416, 2506, 2573, 2627, 2644, 2669, 2699, 2711, 3019]"
202,62,"[34, 40, 71, 103, 140, 232, 347, 423, 453, 454, 524, 534, 574, 602, 624, 740, 750, 813, 823, 825, 862, 898, 921, 982, 986, 1015, 1100, 1119, 1238, 1261, 1301, 1333, 1336, 1350, 1385, 1481, 1709, 1725, 1754, 1769, 1802, 1919, 1970, 2005, 2051, 2068, 2072, 2131, 2148, 2156, 2206, 2256, 2449, 2616, 2623, 2649, 2684, 2790, 2799, 2800, 2828, 2992]"
203,50,"[267, 289, 304, 341, 351, 408, 433, 515, 546, 607, 633, 665, 715, 727, 912, 955, 1061, 1209, 1311, 1318, 1323, 1389, 1429, 1521, 1526, 1586, 1602, 1628, 1632, 1645, 1702, 1780, 1781, 1879, 2236, 2287, 2312, 2350, 2407, 2423, 2454, 2500, 2578, 2584, 2646, 2906, 2980, 2987, 3009, 3026]"
204,50,"[151, 217, 250, 319, 401, 419, 430, 490, 571, 590, 649, 701, 718, 780, 852, 924, 940, 966, 1101, 1123, 1264, 1266, 1296, 1390, 1435, 1437, 1581, 1649, 1653, 1776, 1807, 1854, 1887, 1991, 2141, 2153, 2181, 2290, 2307, 2370, 2537, 2547, 2556, 2670, 2678, 2721, 2724, 2789, 2792, 3023]"
205,63,"[53, 243, 374, 375, 452, 466, 528, 586, 595, 621, 655, 663, 698, 711, 774, 776, 778, 876, 881, 923, 1050, 1150, 1212, 1287, 1289, 1322, 1361, 1364, 1505, 1726, 1882, 1906, 1926, 1989, 2000, 2107, 2113, 2139, 2174, 2178, 2216, 2280, 2323, 2344, 2372, 2380, 2492, 2503, 2560, 2569, 2608, 2634, 2648, 2737, 2744, 2786, 2855, 2923, 2939, 2996, 3012, 3027, 3040]"
206,61,"[10, 86, 167, 248, 306, 366, 376, 413, 442, 488, 493, 544, 548, 592, 618, 658, 660, 667, 670, 678, 737, 787, 801, 927, 937, 943, 965, 1086, 1174, 1187, 1236, 1316, 1348, 1356, 1495, 1516, 1525, 1554, 1565, 1753, 1817, 1984, 2002, 2038, 2098, 2112, 2214, 2230, 2231, 2400, 2583, 2590, 2661, 2666, 2708, 2767, 2776, 2823, 2915, 2920, 3044]"
207,59,"[65, 92, 100, 106, 227, 265, 291, 293, 346, 418, 421, 438, 543, 562, 625, 637, 686, 723, 736, 782, 810, 915, 960, 1000, 1001, 1008, 1098, 1259, 1349, 1406, 1410, 1414, 1430, 1589, 1657, 1699, 1892, 1912, 2081, 2135, 2169, 2232, 2259, 2298, 2314, 2347, 2373, 2472, 2521, 2533, 2548, 2561, 2605, 2647, 2834, 2904, 2946, 3047, 3056]"
