Value,Occurrences,Indices
107,90,"[30, 32, 66, 67, 88, 104, 137, 178, 217, 223, 306, 310, 339, 367, 385, 405, 416, 480, 523, 581, 637, 675, 702, 717, 734, 803, 829, 831, 839, 859, 903, 942, 958, 1019, 1021, 1105, 1207, 1220, 1267, 1275, 1306, 1361, 1394, 1413, 1434, 1482, 1502, 1531, 1732, 1739, 1788, 1928, 1956, 1963, 2013, 2035, 2120, 2122, 2171, 2289, 2340, 2367, 2375, 2420, 2451, 2463, 2544, 2558, 2620, 2634, 2655, 2659, 2720, 2743, 2753, 2776, 2792, 2813, 2815, 2834, 2842, 2843, 2847, 2852, 2867, 2930, 2932, 2992, 2994, 2999]"
108,14,"[142, 193, 619, 733, 945, 998, 1231, 1510, 1597, 2002, 2414, 2723, 2782, 2890]"
109,67,"[21, 98, 106, 194, 208, 228, 318, 335, 459, 474, 519, 544, 566, 620, 631, 686, 745, 794, 968, 972, 1035, 1085, 1128, 1141, 1143, 1155, 1180, 1221, 1277, 1315, 1340, 1469, 1582, 1618, 1700, 1720, 1866, 1874, 1921, 1972, 1976, 2022, 2062, 2097, 2103, 2115, 2199, 2209, 2253, 2276, 2309, 2314, 2373, 2388, 2390, 2503, 2595, 2694, 2713, 2726, 2748, 2819, 2872, 2904, 2942, 2983, 3007]"
110,61,"[28, 41, 63, 118, 141, 172, 182, 188, 231, 240, 299, 307, 311, 313, 316, 390, 545, 587, 655, 680, 720, 833, 834, 953, 987, 1010, 1029, 1076, 1122, 1477, 1495, 1576, 1632, 1710, 1744, 1752, 1753, 1775, 1777, 1810, 1813, 1909, 2012, 2042, 2086, 2135, 2182, 2202, 2364, 2432, 2446, 2448, 2449, 2456, 2509, 2550, 2629, 2652, 2680, 2685, 2859]"
111,8,"[470, 494, 499, 1742, 1890, 2302, 2905, 2976]"
112,54,"[122, 124, 477, 547, 693, 731, 740, 787, 804, 983, 988, 994, 1047, 1057, 1084, 1109, 1111, 1116, 1223, 1257, 1281, 1359, 1371, 1376, 1378, 1474, 1512, 1522, 1567, 1653, 1801, 1837, 1907, 1914, 1980, 2001, 2101, 2173, 2249, 2379, 2433, 2445, 2486, 2496, 2703, 2808, 2838, 2851, 2877, 2878, 2918, 2984, 3001, 3012]"
113,58,"[111, 119, 134, 135, 177, 199, 233, 264, 282, 381, 451, 496, 569, 611, 665, 699, 854, 897, 911, 922, 949, 1020, 1089, 1148, 1225, 1283, 1327, 1331, 1374, 1405, 1426, 1547, 1549, 1730, 1736, 1793, 1795, 1823, 1925, 1958, 1990, 2043, 2044, 2318, 2345, 2402, 2425, 2464, 2500, 2507, 2587, 2741, 2864, 2939, 2974, 2975, 3000, 3018]"
114,24,"[138, 417, 604, 674, 857, 1059, 1069, 1441, 1542, 1642, 1674, 1816, 1859, 1948, 2046, 2047, 2185, 2305, 2360, 2514, 2756, 2797, 2935, 3003]"
115,6,"[583, 779, 1282, 1910, 2224, 2232]"
116,16,"[201, 515, 825, 1328, 1389, 1640, 1641, 1873, 1904, 1920, 2139, 2614, 2667, 2673, 2787, 2823]"
117,13,"[649, 1478, 1533, 1685, 1718, 1815, 2025, 2121, 2154, 2332, 2814, 2963, 3005]"
118,9,"[565, 1023, 1204, 1841, 1905, 2050, 2506, 2729, 2910]"
119,2,"[2131, 2460]"
120,2,"[2710, 2988]"
121,6,"[265, 285, 608, 759, 1562, 1832]"
122,1,[932]
123,2,"[1885, 2210]"
124,2,"[1153, 1665]"
125,2,"[1002, 2524]"
126,3,"[2177, 2355, 2921]"
127,1,[1329]
129,2,"[84, 555]"
130,5,"[57, 438, 2015, 2515, 2746]"
131,3,"[1176, 1195, 1591]"
132,1,[1320]
133,3,"[594, 643, 1227]"
134,3,"[99, 1036, 2895]"
135,4,"[2068, 2277, 2323, 2764]"
136,10,"[205, 1046, 1184, 1343, 1571, 2327, 2426, 2644, 2669, 2923]"
137,3,"[2003, 2179, 2702]"
