Value,Occurrences,Indices
116,126,"[9, 16, 20, 37, 105, 121, 144, 179, 200, 203, 245, 268, 315, 402, 409, 413, 450, 481, 507, 512, 526, 529, 536, 579, 615, 640, 647, 700, 708, 724, 741, 747, 751, 788, 801, 825, 830, 836, 863, 866, 911, 924, 933, 934, 977, 978, 1012, 1049, 1067, 1070, 1118, 1129, 1172, 1238, 1285, 1310, 1323, 1336, 1342, 1346, 1348, 1366, 1370, 1406, 1465, 1476, 1483, 1485, 1498, 1559, 1570, 1607, 1630, 1698, 1714, 1739, 1787, 1824, 1844, 1899, 1955, 1962, 1968, 1971, 1988, 2000, 2015, 2017, 2037, 2073, 2166, 2167, 2180, 2211, 2233, 2236, 2245, 2255, 2278, 2295, 2343, 2360, 2364, 2398, 2435, 2436, 2452, 2495, 2551, 2570, 2625, 2643, 2720, 2732, 2733, 2768, 2782, 2797, 2839, 2898, 2906, 2987, 2993, 3112, 3120, 3123]"
117,148,"[19, 34, 39, 41, 55, 73, 79, 98, 112, 115, 155, 174, 187, 189, 191, 193, 214, 226, 242, 254, 279, 309, 313, 318, 325, 342, 359, 376, 384, 386, 393, 462, 478, 485, 514, 522, 531, 543, 558, 561, 605, 613, 619, 654, 663, 664, 678, 683, 713, 776, 811, 826, 841, 909, 931, 938, 953, 963, 966, 968, 979, 986, 1025, 1035, 1060, 1065, 1134, 1140, 1158, 1220, 1242, 1314, 1392, 1449, 1482, 1508, 1514, 1515, 1523, 1565, 1581, 1585, 1596, 1610, 1617, 1622, 1628, 1642, 1648, 1688, 1704, 1745, 1755, 1770, 1778, 1786, 1828, 1904, 1928, 1931, 1984, 2120, 2129, 2137, 2140, 2197, 2205, 2212, 2227, 2246, 2308, 2312, 2317, 2365, 2372, 2388, 2420, 2445, 2447, 2467, 2480, 2490, 2606, 2620, 2631, 2637, 2714, 2754, 2764, 2791, 2812, 2821, 2867, 2871, 2888, 2909, 2917, 2934, 2936, 2942, 2951, 2979, 3064, 3076, 3078, 3080, 3100, 3105]"
118,93,"[5, 12, 31, 63, 89, 106, 213, 299, 302, 324, 352, 389, 396, 408, 453, 465, 472, 573, 671, 714, 777, 790, 800, 817, 831, 935, 962, 1022, 1039, 1050, 1081, 1089, 1101, 1136, 1189, 1223, 1228, 1267, 1364, 1376, 1419, 1438, 1453, 1468, 1488, 1521, 1625, 1634, 1690, 1713, 1719, 1728, 1733, 1749, 1780, 1806, 1823, 1834, 1947, 2007, 2043, 2058, 2141, 2173, 2194, 2195, 2256, 2257, 2263, 2267, 2274, 2285, 2386, 2394, 2468, 2469, 2476, 2521, 2525, 2545, 2591, 2607, 2716, 2738, 2748, 2749, 2755, 2787, 2807, 2855, 2857, 2996, 3121]"
119,62,"[168, 246, 340, 347, 353, 382, 426, 457, 480, 525, 710, 873, 897, 997, 1027, 1033, 1072, 1106, 1115, 1122, 1137, 1138, 1217, 1257, 1277, 1371, 1389, 1450, 1499, 1505, 1527, 1552, 1741, 1753, 1785, 1810, 1839, 1849, 1978, 2064, 2069, 2108, 2115, 2143, 2149, 2253, 2329, 2433, 2509, 2580, 2615, 2616, 2652, 2697, 2713, 2752, 2795, 2886, 2892, 2900, 2946, 3048]"
120,88,"[97, 160, 167, 184, 197, 247, 262, 275, 357, 392, 407, 410, 429, 437, 459, 492, 494, 503, 504, 505, 538, 582, 593, 681, 685, 703, 767, 806, 818, 854, 867, 868, 908, 958, 976, 1073, 1077, 1094, 1117, 1127, 1144, 1155, 1163, 1259, 1297, 1338, 1378, 1403, 1422, 1431, 1526, 1595, 1598, 1600, 1629, 1636, 1658, 1684, 1685, 1718, 1732, 1748, 1751, 1764, 1768, 1895, 1991, 2008, 2065, 2078, 2097, 2155, 2163, 2276, 2282, 2283, 2324, 2442, 2621, 2622, 2772, 2776, 2810, 2822, 2889, 2902, 3002, 3127]"
121,57,"[96, 110, 165, 211, 316, 320, 322, 473, 537, 576, 631, 638, 745, 877, 881, 1082, 1096, 1162, 1202, 1208, 1253, 1397, 1420, 1603, 1621, 1635, 1668, 1680, 1712, 1729, 1756, 1766, 1804, 1809, 1864, 1909, 1918, 2098, 2199, 2314, 2387, 2389, 2466, 2523, 2614, 2704, 2763, 2856, 2879, 2910, 2928, 2930, 2949, 3006, 3041, 3099, 3125]"
122,78,"[71, 81, 107, 133, 148, 149, 169, 253, 258, 337, 381, 388, 394, 404, 441, 550, 611, 634, 658, 807, 834, 838, 870, 893, 954, 972, 998, 1000, 1006, 1061, 1126, 1167, 1246, 1296, 1303, 1325, 1344, 1373, 1393, 1428, 1432, 1461, 1518, 1538, 1631, 1638, 1678, 1771, 1999, 2003, 2102, 2107, 2119, 2160, 2161, 2184, 2209, 2240, 2249, 2262, 2272, 2383, 2391, 2410, 2451, 2475, 2567, 2586, 2593, 2595, 2598, 2984, 2985, 3044, 3070, 3085, 3092, 3115]"
123,56,"[8, 123, 328, 356, 397, 417, 574, 599, 709, 766, 774, 808, 828, 939, 952, 965, 1001, 1071, 1084, 1121, 1328, 1385, 1411, 1507, 1577, 1676, 1687, 1707, 1901, 1915, 1937, 1979, 1980, 2044, 2067, 2072, 2100, 2210, 2328, 2346, 2352, 2379, 2403, 2578, 2579, 2602, 2623, 2903, 2953, 2964, 2980, 3062, 3071, 3098, 3119, 3124]"
124,40,"[1, 14, 47, 287, 348, 383, 432, 489, 527, 570, 597, 643, 688, 725, 726, 754, 1235, 1256, 1337, 1413, 1472, 1541, 1627, 1922, 1972, 2113, 2158, 2443, 2511, 2519, 2559, 2560, 2584, 2756, 2801, 2842, 2916, 2994, 3079, 3097]"
125,32,"[88, 186, 209, 235, 311, 332, 506, 547, 672, 879, 993, 1218, 1254, 1333, 1375, 1506, 1537, 1560, 1942, 2076, 2175, 2178, 2188, 2220, 2247, 2248, 2311, 2489, 2657, 2868, 2913, 2918]"
126,24,"[132, 135, 228, 280, 354, 428, 477, 524, 711, 941, 1491, 1548, 1573, 1614, 1670, 1677, 1944, 2029, 2264, 2694, 2893, 3111, 3118, 3132]"
127,24,"[74, 218, 358, 455, 1103, 1156, 1245, 1292, 1363, 1563, 1584, 1620, 1640, 1723, 1725, 1763, 1767, 2009, 2046, 2399, 2439, 2865, 2933, 2972]"
128,16,"[223, 301, 665, 720, 904, 950, 1500, 1801, 1853, 1868, 1924, 2049, 2230, 2474, 2919, 3047]"
129,14,"[746, 1002, 1123, 1207, 1660, 1664, 1779, 1884, 2074, 2332, 2376, 2751, 2832, 3052]"
130,17,"[10, 64, 181, 230, 370, 377, 789, 1180, 1266, 1582, 1892, 2035, 2238, 2358, 2408, 2653, 2955]"
131,8,"[231, 336, 1004, 1104, 1359, 2225, 2361, 2696]"
132,18,"[307, 329, 921, 1276, 1369, 1409, 1588, 1772, 2083, 2111, 2336, 2349, 2478, 2571, 2610, 2998, 3001, 3075]"
133,7,"[3, 589, 694, 1689, 2159, 2338, 3019]"
134,19,"[29, 66, 212, 333, 568, 603, 763, 890, 920, 1107, 1347, 2011, 2112, 2568, 2687, 2849, 2912, 2915, 3029]"
135,4,"[159, 519, 2193, 2241]"
136,16,"[233, 297, 346, 355, 414, 482, 706, 737, 842, 1302, 1414, 1429, 2023, 2299, 2636, 2678]"
137,16,"[49, 180, 364, 1330, 1410, 1454, 1533, 1761, 2087, 2148, 2369, 2378, 2455, 2473, 2965, 3113]"
138,13,"[343, 412, 486, 730, 742, 991, 2334, 2501, 2540, 2677, 2685, 2692, 2840]"
139,15,"[606, 880, 1229, 1478, 1534, 1715, 2204, 2335, 2341, 2513, 2750, 2780, 3015, 3032, 3131]"
140,9,"[303, 1130, 1279, 1343, 1907, 1963, 2427, 2431, 3063]"
141,14,"[17, 216, 1311, 1401, 1951, 2291, 2307, 2330, 2333, 2385, 2479, 2681, 2978, 2986]"
142,13,"[395, 442, 781, 861, 1216, 1356, 1524, 1583, 1929, 2033, 2261, 2862, 3014]"
143,16,"[43, 124, 553, 916, 1036, 1100, 1119, 1128, 1174, 1236, 1618, 1675, 2030, 2144, 2665, 2866]"
144,9,"[718, 1418, 1616, 1912, 2055, 2103, 2947, 3036, 3096]"
145,20,"[23, 32, 91, 319, 362, 495, 809, 1394, 1446, 1791, 1969, 2397, 2423, 2459, 2472, 2516, 2684, 2814, 3035, 3110]"
146,16,"[239, 289, 484, 692, 849, 905, 1055, 1075, 1231, 1650, 1759, 1807, 1827, 1845, 2788, 3087]"
147,12,"[92, 164, 513, 837, 1880, 1950, 2231, 2301, 2505, 2538, 2726, 3126]"
148,17,"[94, 314, 367, 401, 731, 994, 1239, 1571, 1914, 2266, 2561, 2629, 2682, 2735, 2869, 2941, 2970]"
149,18,"[125, 293, 499, 508, 614, 668, 759, 1149, 1334, 1340, 1561, 1697, 1769, 1946, 2366, 2483, 2725, 2943]"
150,17,"[305, 439, 483, 493, 819, 856, 969, 1024, 1139, 1706, 1799, 1863, 2243, 2258, 2271, 2594, 2721]"
151,23,"[196, 206, 271, 552, 650, 676, 888, 1365, 1374, 1463, 1579, 1580, 1935, 1958, 2079, 2217, 2226, 2275, 2290, 2419, 2645, 2649, 2767]"
152,11,"[636, 738, 1283, 1484, 1503, 1574, 2152, 2356, 2667, 2695, 3067]"
153,13,"[243, 249, 722, 892, 1747, 2010, 2185, 2213, 2370, 2736, 2901, 2939, 2989]"
154,18,"[255, 416, 601, 675, 1143, 1440, 1487, 2110, 2440, 2493, 2544, 2604, 2671, 2686, 2825, 2907, 3072, 3094]"
155,18,"[111, 238, 244, 520, 1043, 1280, 1857, 1893, 1987, 2142, 2215, 2242, 2303, 2384, 2683, 2786, 2805, 2975]"
156,22,"[104, 177, 261, 530, 545, 586, 1444, 1501, 1811, 1885, 1974, 1983, 2118, 2323, 2477, 2575, 2708, 2728, 2796, 2837, 2875, 3060]"
157,27,"[53, 141, 190, 372, 497, 548, 564, 578, 584, 750, 796, 926, 1434, 2061, 2171, 2235, 2251, 2269, 2325, 2405, 2428, 2498, 2705, 3021, 3095, 3102, 3129]"
158,14,"[100, 102, 205, 546, 1270, 1354, 1474, 1556, 1788, 1821, 2085, 2156, 2762, 2779]"
159,15,"[35, 387, 1212, 1372, 1462, 1805, 1936, 1939, 2006, 2133, 2666, 2688, 2691, 3043, 3057]"
160,23,"[294, 344, 378, 454, 637, 697, 799, 907, 1028, 1038, 1090, 1345, 1352, 2062, 2228, 2265, 2395, 2563, 2676, 2703, 2809, 3066, 3084]"
161,22,"[118, 183, 217, 350, 653, 865, 902, 1051, 1052, 1176, 1188, 1531, 1736, 1878, 1913, 1957, 1981, 2096, 2101, 2109, 2259, 2515]"
162,16,"[60, 108, 422, 1199, 1244, 1361, 1380, 1606, 1843, 1882, 2183, 2224, 2730, 2905, 2921, 3083]"
163,30,"[145, 260, 270, 335, 464, 533, 629, 740, 760, 843, 985, 1177, 1322, 1569, 1647, 1847, 1877, 1956, 2134, 2318, 2331, 2450, 2792, 2816, 2818, 2948, 2995, 3012, 3114, 3122]"
164,21,"[390, 424, 779, 951, 1458, 1502, 1644, 1695, 1954, 2012, 2038, 2302, 2342, 2411, 2487, 2648, 2841, 2858, 2920, 2988, 3031]"
165,30,"[449, 500, 541, 557, 823, 894, 942, 1064, 1209, 1221, 1318, 1349, 1358, 1439, 1467, 1516, 1550, 1709, 1855, 1997, 2106, 2368, 2573, 2639, 2675, 2753, 2798, 2872, 2876, 3104]"
166,23,"[138, 146, 655, 673, 721, 1011, 1150, 1203, 1264, 1293, 1415, 1557, 1601, 1822, 1826, 1890, 1982, 2187, 2277, 2313, 2315, 2371, 3040]"
167,18,"[54, 846, 1133, 1367, 1368, 1447, 1481, 1549, 1637, 1659, 1681, 1917, 1975, 1992, 2471, 2603, 2605, 2808]"
168,36,"[6, 51, 129, 379, 475, 595, 690, 729, 821, 859, 944, 1194, 1204, 1307, 1312, 1321, 1773, 1819, 1856, 1866, 1996, 2047, 2130, 2186, 2229, 2362, 2760, 2765, 2819, 2838, 2846, 2859, 2873, 2887, 2991, 3018]"
169,32,"[25, 207, 225, 264, 610, 702, 739, 743, 758, 992, 1015, 1026, 1085, 1116, 1262, 1313, 1558, 1657, 1797, 1813, 1816, 1825, 1874, 1879, 2028, 2189, 2260, 2429, 2458, 2486, 2543, 2954]"
170,28,"[59, 188, 327, 334, 501, 656, 930, 1173, 1486, 1555, 1641, 1699, 1700, 1724, 2054, 2353, 2506, 2510, 2549, 2613, 2632, 2656, 2674, 2718, 2999, 3004, 3046, 3091]"
171,29,"[75, 116, 134, 172, 251, 304, 403, 594, 627, 693, 768, 964, 1005, 1019, 1308, 1466, 1519, 1529, 1564, 1624, 1666, 1795, 1869, 2699, 2707, 2844, 2957, 3049, 3074]"
172,34,"[65, 399, 451, 509, 598, 669, 778, 786, 878, 914, 1046, 1093, 1181, 1300, 1357, 1388, 1412, 1513, 1592, 1703, 1705, 1889, 2123, 2128, 2151, 2157, 2322, 2382, 2407, 2646, 2891, 2924, 2950, 3034]"
173,36,"[136, 151, 232, 371, 391, 792, 820, 925, 1034, 1054, 1098, 1125, 1166, 1248, 1436, 1696, 1867, 1897, 1898, 1911, 1925, 2018, 2040, 2063, 2139, 2500, 2557, 2600, 2601, 2663, 2672, 2673, 2778, 2834, 3005, 3116]"
174,32,"[58, 588, 812, 910, 940, 988, 1003, 1068, 1168, 1206, 1288, 1427, 1594, 1829, 1985, 2168, 2177, 2207, 2234, 2327, 2339, 2390, 2415, 2426, 2446, 2449, 2660, 2746, 2761, 2799, 2860, 3133]"
175,25,"[11, 222, 300, 682, 761, 1009, 1066, 1097, 1211, 1593, 1783, 1814, 1977, 2136, 2176, 2244, 2321, 2432, 2448, 2556, 2731, 2758, 2884, 2940, 3106]"
